station_m	X_ref_m	Y_ref_m	psi_ref_rad	curvature_1pm	local_speed_limit_mps	vx_ref_mps	yaw_rate_ref_radps
227.25	185.077256114903	55.2033659617701	1.57079631728248	0	13.4	7.54493794658651	0
227.5	185.077256117281	55.4533659617701	1.57079631728248	0	13.4	7.5543459868331	0
227.75	185.077256119659	55.7033659617701	1.57079631728248	0	13.4	7.56374102452963	0
228	185.077256122038	55.9533659617701	1.57079631728248	0	13.4	7.57312310824795	0
228.25	185.077256124416	56.2033659617701	1.57079631728248	0	13.4	7.58249228625294	0
228.5	185.077256126794	56.4533659617701	1.57079631728248	0	13.4	7.59184860650522	0
228.75	185.077256129172	56.7033659617701	1.57079631728248	0	13.4	7.60119211666383	0
229	185.07725613155	56.9533659617701	1.57079631728248	0	13.4	7.61052286408889	0
229.25	185.077256133928	57.2033659617701	1.57079631728248	0	13.4	7.61984089584423	0
229.5	185.077256136306	57.4533659617701	1.57079631728248	0	13.4	7.6291462587	0
229.75	185.077256138684	57.7033659617701	1.57079631728248	0	13.4	7.63843899913519	0
230	185.077256141062	57.9533659617701	1.57079631728248	0	13.4	7.64771916334026	0
230.25	185.07725614344	58.2033659617701	1.57079631728248	0	13.4	7.65698679721956	0
230.5	185.077256145819	58.4533659617701	1.57079631728248	0	13.4	7.66624194639386	0
230.75	185.077256148197	58.7033659617701	1.57079631728248	0	13.4	7.67548465620279	0
231	185.077256150575	58.9533659617701	1.57079631728248	0	13.4	7.68471497170728	0
231.25	185.077256152953	59.2033659617701	1.57079631728248	0	13.4	7.69393293769196	0
231.5	185.077256155331	59.4533659617701	1.57079631728248	0	13.4	7.70313859866751	0
231.75	185.077256157709	59.7033659617701	1.57079631728248	0	13.4	7.71233199887307	0
232	185.077256160087	59.9533659617701	1.57079631728248	0	13.4	7.72151318227847	0
232.25	185.077256162465	60.2033659617701	1.57079631728248	0	13.4	7.73068219258661	0
232.5	185.077256164843	60.4533659617701	1.57079631728248	0	13.4	7.73983907323569	0
232.75	185.077256167221	60.7033659617701	1.57079631728248	0	13.4	7.74898386740148	0
233	185.0772561696	60.9533659617701	1.57079631728248	0	13.4	7.7581166179995	0
233.25	185.077256171978	61.2033659617701	1.57079631728248	0	13.4	7.76723736768729	0
233.5	185.077256174356	61.4533659617701	1.57079631728248	0	13.4	7.77634615886651	0
233.75	185.077256176734	61.7033659617701	1.57079631728248	0	13.4	7.78544303368514	0
234	185.077256179112	61.9533659617701	1.57079631728248	0	13.4	7.79452803403959	0
234.25	185.07725618149	62.2033659617701	1.57079631728248	0	13.4	7.80360120157679	0
234.5	185.077256183868	62.4533659617701	1.57079631728248	0	13.4	7.81266257769633	0
234.75	185.077256186246	62.7033659617701	1.57079631728248	0	13.4	7.82171220355243	0
235	185.077256188624	62.9533659617701	1.57079631728248	0	13.4	7.83075012005606	0
235.25	185.077256191003	63.2033659617701	1.57079631728248	0	13.4	7.83977636787693	0
235.5	185.077256193381	63.4533659617701	1.57079631728248	0	13.4	7.84879098744544	0
235.75	185.077256195759	63.7033659617701	1.57079631728248	0	13.4	7.85779401895473	0
236	185.077256198137	63.9533659617701	1.57079631728248	0	13.4	7.86678550236257	0
236.25	185.077256200515	64.2033659617701	1.57079631728248	0	13.4	7.87576547739334	0
236.5	185.077256202893	64.4533659617701	1.57079631728248	0	13.4	7.8847339835399	0
236.75	185.077256205271	64.7033659617701	1.57079631728248	0	13.4	7.8936910600655	0
237	185.077256207649	64.9533659617701	1.57079631728248	0	13.4	7.90263674600567	0
237.25	185.077256210027	65.2033659617701	1.57079631728248	0	13.4	7.91157108017003	0
237.5	185.077256212405	65.4533659617701	1.57079631728248	0	13.4	7.92049410114417	0
237.75	185.077256214784	65.7033659617701	1.57079631728248	0	13.4	7.92940584729142	0
238	185.077256217162	65.9533659617701	1.57079631728248	0	13.4	7.93830635675469	0
238.25	185.07725621954	66.2033659617701	1.57079631728248	0	13.4	7.94719566745818	0
238.5	185.077256221918	66.4533659617701	1.57079631728248	0	13.4	7.95607381710923	0
238.75	185.077256224296	66.7033659617701	1.57079631728248	0	13.4	7.96494084319998	0
239	185.077256226674	66.9533659617701	1.57079631728248	0	13.4	7.97379678300912	0
239.25	185.077256229052	67.2033659617701	1.57079631728248	0	13.4	7.9826416736036	0
239.5	185.07725623143	67.4533659617701	1.57079631728248	0	13.4	7.99147555184032	0
239.75	185.077256233808	67.7033659617701	1.57079631728248	0	13.4	8.00029845436778	0
240	185.077256236186	67.9533659617701	1.57079631728248	0	13.4	8.00911041762775	0
240.25	185.077256238565	68.2033659617701	1.57079631728248	0	13.4	8.0179114778569	0
240.5	185.077256240943	68.4533659617701	1.57079631728248	0	13.4	8.0267016710884	0
240.75	185.077256243321	68.7033659617701	1.57079631728248	0	13.4	8.03548103315356	0
241	185.077256245699	68.9533659617701	1.57079631728248	0	13.4	8.0442495996834	0
241.25	185.077256248077	69.2033659617701	1.57079631728248	0	13.4	8.05300740611019	0
241.5	185.077256250455	69.4533659617701	1.57079631728248	0	13.4	8.06175448766907	0
241.75	185.077256252833	69.7033659617701	1.57079631728248	0	13.4	8.07049087939951	0
242	185.077256255211	69.9533659617701	1.57079631728248	0	13.4	8.0792166161469	0
242.25	185.077256257589	70.2033659617701	1.57079631728248	0	13.4	8.08793173256402	0
242.5	185.077256259967	70.4533659617701	1.57079631728248	0	13.4	8.09663626311255	0
242.75	185.077256262346	70.7033659617701	1.57079631728248	0	13.4	8.10533024206454	0
243	185.077256264724	70.9533659617701	1.57079631728248	0	13.4	8.11401370350388	0
243.25	185.077256267102	71.2033659617701	1.57079631728248	0	13.4	8.12268668132773	0
243.5	185.07725626948	71.4533659617701	1.57079631728248	0	13.4	8.131349209248	0
243.75	185.077256271858	71.7033659617701	1.57079631728248	0	13.4	8.14000132079271	0
244	185.077256274236	71.9533659617701	1.57079631728248	0	13.4	8.14864304930745	0
244.25	185.077256276614	72.2033659617701	1.57079631728248	0	13.4	8.15727442795674	0
244.5	185.077256278992	72.4533659617701	1.57079631728248	0	13.4	8.16589548972541	0
244.75	185.07725628137	72.7033659617701	1.57079631728248	0	13.4	8.17450626741999	0
245	185.077256283748	72.9533659617701	1.57079631728248	0	13.4	8.18310679367004	0
245.25	185.077256286127	73.2033659617701	1.57079631728248	0	13.4	8.1916971009295	0
245.5	185.077256288505	73.4533659617701	1.57079631728248	0	13.4	8.200277221478	0
245.75	185.077256290883	73.7033659617701	1.57079631728248	0	13.4	8.20884718742221	0
246	185.077256293261	73.9533659617701	1.57079631728248	0	13.4	8.21740703069709	0
246.25	185.077256295639	74.2033659617701	1.57079631728248	0	13.4	8.22595678306721	0
246.5	185.077256298017	74.4533659617701	1.57079631728248	0	13.4	8.23449647612803	0
246.75	185.077256300395	74.7033659617701	1.57079631728248	0	13.4	8.24302614130714	0
247	185.077256302773	74.9533659617701	1.57079631728248	0	13.4	8.25154580986554	0
247.25	185.077256305151	75.2033659617701	1.57079631728248	0	13.4	8.26005551289883	0
247.5	185.077256307529	75.4533659617701	1.57079631728248	0	13.4	8.26855528133852	0
247.75	185.077256309908	75.7033659617701	1.57079631728248	0	13.4	8.27704514595314	0
248	185.077256312286	75.9533659617701	1.57079631728248	0	13.4	8.28552513734954	0
248.25	185.077256314664	76.2033659617701	1.57079631728248	0	13.4	8.29399528597404	0
248.5	185.077256317042	76.4533659617701	1.57079631728248	0	13.4	8.30245562211358	0
248.75	185.07725631942	76.7033659617701	1.57079631728248	0	13.4	8.31090617589696	0
249	185.077256321798	76.9533659617701	1.57079631728248	0	13.4	8.31934697729594	0
249.25	185.077256324176	77.2033659617701	1.57079631728248	0	13.4	8.32777805612644	0
249.5	185.077256326554	77.4533659617701	1.57079631728248	0	13.4	8.3361994420496	0
249.75	185.077256328932	77.7033659617701	1.57079631728248	0	13.4	8.34461116457301	0
250	185.07725633131	77.9533659617701	1.57079631728248	0	13.4	8.35301325305173	0
250.25	185.077256333689	78.2033659617701	1.57079631728248	0	13.4	8.36140573668946	0
250.5	185.077256336067	78.4533659617701	1.57079631728248	0	13.4	8.36978864453961	0
250.75	185.077256338445	78.7033659617701	1.57079631728248	0	13.4	8.37816200550636	0
251	185.077256340823	78.9533659617701	1.57079631728248	0	13.4	8.38652584834582	0
251.25	185.077256343201	79.2033659617701	1.57079631728248	0	13.4	8.39488020166698	0
251.5	185.077256345579	79.4533659617701	1.57079631728248	0	13.4	8.40322509393285	0
251.75	185.077256347957	79.7033659617701	1.57079631728248	0	13.4	8.41156055346149	0
252	185.077256350335	79.9533659617701	1.57079631728248	0	13.4	8.41988660842702	0
252.25	185.077256352713	80.2033659617701	1.57079631728248	0	13.4	8.42820328686067	0
252.5	185.077256355091	80.4533659617701	1.57079631728248	0	13.4	8.43651061665178	0
252.75	185.07725635747	80.7033659617701	1.57079631728248	0	13.4	8.44480862554882	0
253	185.077256359848	80.9533659617701	1.57079631728248	0	13.4	8.45309734116039	0
253.25	185.077256362226	81.2033659617701	1.57079631728248	0	13.4	8.46137679095621	0
253.5	185.077256364604	81.4533659617701	1.57079631728248	0	13.4	8.46964700226809	0
253.75	185.077256366982	81.7033659617701	1.57079631728248	0	13.4	8.4779080022909	0
254	185.07725636936	81.9533659617701	1.57079631728248	0	13.4	8.48615981808356	0
254.25	185.077256371738	82.2033659617701	1.57079631728248	0	13.4	8.49440247656995	0
254.5	185.077256374116	82.4533659617701	1.57079631728248	0	13.4	8.5026360045399	0
254.75	185.077256376494	82.7033659617701	1.57079631728248	0	13.4	8.5108604286501	0
255	185.077256378873	82.9533659617701	1.57079631728248	0	13.4	8.51907577542504	0
255.25	185.077256381251	83.2033659617701	1.57079631728248	0	13.4	8.52728207125792	0
255.5	185.077256383629	83.4533659617701	1.57079631728248	0	13.4	8.53547934241157	0
255.75	185.077256386007	83.7033659617701	1.57079631728248	0	13.4	8.54366761501935	0
256	185.077256388385	83.9533659617701	1.57079631728248	0	13.4	8.55184691508605	0
256.25	185.077256390763	84.2033659617701	1.57079631728248	0	13.4	8.56001726848879	0
256.5	185.077256393141	84.4533659617701	1.57079631728248	0	13.4	8.56817870097787	0
256.75	185.077256395519	84.7033659617701	1.57079631728248	0	13.4	8.57633123817765	0
257	185.077256397897	84.9533659617701	1.57079631728248	0	13.4	8.58447490558745	0
257.25	185.077256400275	85.2033659617701	1.57079631728248	0	13.4	8.59260972858235	0
257.5	185.077256402654	85.4533659617701	1.57079631728248	0	13.4	8.6007357324141	0
257.75	185.077256405032	85.7033659617701	1.57079631728248	0	13.4	8.6088529422119	0
258	185.07725640741	85.9533659617701	1.57079631728248	0	13.4	8.61696138298329	0
258.25	185.077256409788	86.2033659617701	1.57079631728248	0	13.4	8.62506107961494	0
258.5	185.077256412166	86.4533659617701	1.57079631728248	0	13.4	8.63315205687349	0
258.75	185.077256414544	86.7033659617701	1.57079631728248	0	13.4	8.64123433940635	0
259	185.077256416922	86.9533659617701	1.57079631728248	0	13.4	8.64930795174251	0
259.25	185.0772564193	87.2033659617701	1.57079631728248	0	13.4	8.65737291829335	0
259.5	185.077256421678	87.4533659617701	1.57079631728248	0	13.4	8.66542926335341	0
259.75	185.077256424056	87.7033659617701	1.57079631728248	0	13.4	8.67347701110119	0
260	185.077256426435	87.9533659617701	1.57079631728248	0	13.4	8.68151618559994	0
260.25	185.077256428813	88.2033659617701	1.57079631728248	0	13.4	8.68954681079839	0
260.5	185.077256431191	88.4533659617701	1.57079631728248	0	13.4	8.69756891053157	0
260.75	185.077256433569	88.7033659617701	1.57079631728248	0	13.4	8.70558250852151	0
261	185.077256435947	88.9533659617701	1.57079631728248	0	13.4	8.71358762837805	0
261.25	185.077256438325	89.2033659617701	1.57079631728248	0	13.4	8.72158429359954	0
261.5	185.077256440703	89.4533659617701	1.57079631728248	0	13.4	8.7295725275736	0
261.75	185.077256443081	89.7033659617701	1.57079631728248	0	13.4	8.73755235357786	0
262	185.077256445459	89.9533659617701	1.57079631728248	0	13.4	8.74552379478065	0
262.25	185.077256447837	90.2033659617701	1.57079631728248	0	13.4	8.75348687424177	0
262.5	185.077256450216	90.4533659617701	1.57079631728248	0	13.4	8.76144161491316	0
262.75	185.077256452594	90.7033659617701	1.57079631728248	0	13.4	8.76938803963965	0
263	185.077256454972	90.9533659617701	1.57079631728248	0	13.4	8.77732617115963	0
263.25	185.07725645735	91.2033659617701	1.57079631728248	0	13.4	8.78525603210575	0
263.5	185.077256459728	91.4533659617701	1.57079631728248	0	13.4	8.79317764500562	0
263.75	185.077256462106	91.7033659617701	1.57079631728248	0	13.4	8.8010910322825	0
264	185.077256464484	91.9533659617701	1.57079631728248	0	13.4	8.80899621625596	0
264.25	185.077256466862	92.2033659617701	1.57079631728248	0	13.4	8.81689321914256	0
264.5	185.07725646924	92.4533659617701	1.57079631728248	0	13.4	8.82478206305655	0
264.75	185.077256471618	92.7033659617701	1.57079631728248	0	13.4	8.83266277001046	0
265	185.077256473997	92.9533659617701	1.57079631728248	0	13.4	8.84053536191584	0
265.25	185.077256476375	93.2033659617701	1.57079631728248	0	13.4	8.84839986058384	0
265.5	185.077256478753	93.4533659617701	1.57079631728248	0	13.4	8.85625628772591	0
265.75	185.077256481131	93.7033659617701	1.57079631728248	0	13.4	8.86410466495441	0
266	185.077256483509	93.9533659617701	1.57079631728248	0	13.4	8.87194501378323	0
266.25	185.077256485887	94.2033659617701	1.57079631728248	0	13.4	8.87977735562848	0
266.5	185.077256488265	94.4533659617701	1.57079631728248	0	13.4	8.88760171180906	0
266.75	185.077256490643	94.7033659617701	1.57079631728248	0	13.4	8.89541810354728	0
267	185.077256493021	94.9533659617701	1.57079631728248	0	13.4	8.9032265519695	0
267.25	185.077256495399	95.2033659617701	1.57079631728248	0	13.4	8.91102707810676	0
267.5	185.077256497778	95.4533659617701	1.57079631728248	0	13.4	8.91881970289531	0
267.75	185.077256500156	95.7033659617701	1.57079631728248	0	13.4	8.92660444717727	0
268	185.077256502534	95.9533659617701	1.57079631728248	0	13.4	8.93438133170123	0
268.25	185.077256504912	96.2033659617701	1.57079631728248	0	13.4	8.94215037712279	0
268.5	185.07725650729	96.4533659617701	1.57079631728248	0	13.4	8.94991160400518	0
268.75	185.077256509668	96.7033659617701	1.57079631728248	0	13.4	8.95766503281984	0
269	185.077256512046	96.9533659617701	1.57079631728248	0	13.4	8.96541068394699	0
269.25	185.077256514424	97.2033659617701	1.57079631728248	0	13.4	8.9731485776762	0
269.5	185.077256516802	97.4533659617701	1.57079631728248	0	13.4	8.98087873420696	0
269.75	185.07725651918	97.7033659617701	1.57079631728248	0	13.4	8.98860117364921	0
270	185.077256521559	97.9533659617701	1.57079631728248	0	13.4	8.99631591602398	0
270.25	185.077256523937	98.2033659617701	1.57079631728248	0	13.4	9.00402298126383	0
270.5	185.077256526315	98.4533659617701	1.57079631728248	0	13.4	9.01172238921351	0
270.75	185.077256528693	98.7033659617701	1.57079631728248	0	13.4	9.01941415963041	0
271	185.077256531071	98.9533659617701	1.57079631728248	0	13.4	9.02709831218517	0
271.25	185.077256533449	99.2033659617701	1.57079631728248	0	13.4	9.03477486646218	0
271.5	185.077256535827	99.4533659617701	1.57079631728248	0	13.4	9.0424438419601	0
271.75	185.077256538205	99.7033659617701	1.57079631728248	0	13.4	9.05010525809242	0
272	185.077256540583	99.9533659617701	1.57079631728248	0	13.4	9.05775913418798	0
272.25	185.077256542961	100.20336596177	1.57079631728248	0	13.4	9.06540548949144	0
272.5	185.07725654534	100.45336596177	1.57079631728248	0	13.4	9.07304434316388	0
272.75	185.077256547718	100.70336596177	1.57079631728248	0	13.4	9.08067571428322	0
273	185.077256550096	100.95336596177	1.57079631728248	0	13.4	9.08829962184479	0
273.25	185.077256552474	101.20336596177	1.57079631728248	0	13.4	9.0959160847618	0
273.5	185.077256554852	101.45336596177	1.57079631728248	0	13.4	9.10352512186587	0
273.75	185.07725655723	101.70336596177	1.57079631728248	0	13.4	9.11112675190747	0
274	185.077256559608	101.95336596177	1.57079631728248	0	13.4	9.11872099355648	0
274.25	185.077256561986	102.20336596177	1.57079631728248	0	13.4	9.12630786540262	0
274.5	185.077256564364	102.45336596177	1.57079631728248	0	13.4	9.13388738595597	0
274.75	185.077256566743	102.70336596177	1.57079631728248	0	13.4	9.14145957364742	0
275	185.077256569121	102.95336596177	1.57079631728248	0	13.4	9.14902444682918	0
275.25	185.077256571499	103.20336596177	1.57079631728248	0	13.4	9.15658202377522	0
275.5	185.077256573877	103.45336596177	1.57079631728248	0	13.4	9.16413232268175	0
275.75	185.077256576255	103.70336596177	1.57079631728248	0	13.4	9.1716753616677	0
276	185.077256578633	103.95336596177	1.57079631728248	0	13.4	9.17921115877516	0
276.25	185.077256581011	104.20336596177	1.57079631728248	0	13.4	9.18673973196985	0
276.5	185.077256583389	104.45336596177	1.57079631728248	0	13.4	9.19426109914157	0
276.75	185.077256585767	104.70336596177	1.57079631728248	0	13.4	9.20177527810464	0
277	185.077256588145	104.95336596177	1.57079631728248	0	13.4	9.20928228659837	0
277.25	185.077256590524	105.20336596177	1.57079631728248	0	13.4	9.2167821422875	0
277.5	185.077256592902	105.45336596177	1.57079631728248	0	13.4	9.22427486276262	0
277.75	185.07725659528	105.70336596177	1.57079631728248	0	13.4	9.23176046554062	0
278	185.077256597658	105.95336596177	1.57079631728248	0	13.4	9.23923896806514	0
278.25	185.077256600036	106.20336596177	1.57079631728248	0	13.4	9.24671038770697	0
278.5	185.077256602414	106.45336596177	1.57079631728248	0	13.4	9.2541747417645	0
278.75	185.077256604792	106.70336596177	1.57079631728248	0	13.4	9.26163204746413	0
279	185.07725660717	106.95336596177	1.57079631728248	0	13.4	9.26908232196071	0
279.25	185.077256609548	107.20336596177	1.57079631728248	0	13.4	9.27652558233793	0
279.5	185.077256611926	107.45336596177	1.57079631728248	0	13.4	9.28396184560877	0
279.75	185.077256614305	107.70336596177	1.57079631728248	0	13.4	9.29139112871587	0
280	185.077256616683	107.95336596177	1.57079631728248	0	13.4	9.29881344853198	0
280.25	185.077256619061	108.20336596177	1.57079631728248	0	13.4	9.30622882186034	0
280.5	185.077256621439	108.45336596177	1.57079631728248	0	13.4	9.31363726543507	0
280.75	185.077256623817	108.70336596177	1.57079631728248	0	13.4	9.32103879592162	0
281	185.077256626195	108.95336596177	1.57079631728248	0	13.4	9.32843342991711	0
281.25	185.077256628573	109.20336596177	1.57079631728248	0	13.4	9.33582118395076	0
281.5	185.077256630951	109.45336596177	1.57079631728248	0	13.4	9.34320207448426	0
281.75	185.077256633329	109.70336596177	1.57079631728248	0	13.4	9.35057611791217	0
282	185.077256635707	109.95336596177	1.57079631728248	0	13.4	9.35794333056231	0
282.25	185.077256638086	110.20336596177	1.57079631728248	0	13.4	9.36530372869612	0
282.5	185.077256640464	110.45336596177	1.57079631728248	0	13.4	9.37265732850905	0
282.75	185.077256642842	110.70336596177	1.57079631728248	0	13.4	9.38000414613095	0
283	185.07725664522	110.95336596177	1.57079631728248	0	13.4	9.38734419762643	0
283.25	185.077256647598	111.20336596177	1.57079631728248	0	13.4	9.39467749899523	0
283.5	185.077256649976	111.45336596177	1.57079631728248	0	13.4	9.4020040661726	0
283.75	185.077256652354	111.70336596177	1.57079631728248	0	13.4	9.40932391502963	0
284	185.077256654732	111.95336596177	1.57079631728248	0	13.4	9.41663706137368	0
284.25	185.07725665711	112.20336596177	1.57079631728248	0	13.4	9.42394352094867	0
284.5	185.077256659488	112.45336596177	1.57079631728248	0	13.4	9.43124330943547	0
284.75	185.077256661867	112.70336596177	1.57079631728248	0	13.4	9.43853644245227	0
285	185.077256664245	112.95336596177	1.57079631728248	0	13.4	9.44582293555491	0
285.25	185.077256666623	113.20336596177	1.57079631728248	0	13.4	9.45310280423721	0
285.5	185.077256669001	113.45336596177	1.57079631728248	0	13.4	9.46037606393138	0
285.75	185.077256671379	113.70336596177	1.57079631728248	0	13.4	9.4676427300083	0
286	185.077256673757	113.95336596177	1.57079631728248	0	13.4	9.4749028177779	0
286.25	185.077256676135	114.20336596177	1.57079631728248	0	13.4	9.4821563424895	0
286.5	185.077256678513	114.45336596177	1.57079631728248	0	13.4	9.48940331933211	0
286.75	185.077256680891	114.70336596177	1.57079631728248	0	13.4	9.49664376343482	0
287	185.077256683269	114.95336596177	1.57079631728248	0	13.4	9.50387768986708	0
287.25	185.077256685648	115.20336596177	1.57079631728248	0	13.4	9.51110511363908	0
287.5	185.077256688026	115.45336596177	1.57079631728248	0	13.4	9.51832604970203	0
287.75	185.077256690404	115.70336596177	1.57079631728248	0	13.4	9.52554051294853	0
288	185.077256692782	115.95336596177	1.57079631728248	0	13.4	9.53274851821286	0
288.25	185.07725669516	116.20336596177	1.57079631728248	0	13.4	9.53995008027131	0
288.5	185.077256697538	116.45336596177	1.57079631728248	0	13.4	9.5471452138425	0
288.75	185.077256699916	116.70336596177	1.57079631728248	0	13.4	9.55433393358772	0
289	185.077256702294	116.95336596177	1.57079631728248	0	13.4	9.5615162541112	0
289.25	185.077256704672	117.20336596177	1.57079631728248	0	13.4	9.56869218996044	0
289.5	185.07725670705	117.45336596177	1.57079631728248	0	13.4	9.57586175562655	0
289.75	185.077256709429	117.70336596177	1.57079631728248	0	13.4	9.58302496554452	0
290	185.077256711807	117.95336596177	1.57079631728248	0	13.4	9.59018183409352	0
290.25	185.077256714185	118.20336596177	1.57079631728248	0	13.4	9.59733237559724	0
290.5	185.077256716563	118.45336596177	1.57079631728248	0	13.4	9.60447660432418	0
290.75	185.077256718941	118.70336596177	1.57079631728248	0	13.4	9.61161453448792	0
291	185.077256721319	118.95336596177	1.57079631728248	0	13.4	9.61874618024745	0
291.25	185.077256723697	119.20336596177	1.57079631728248	0	13.4	9.62587155570746	0
291.5	185.077256726075	119.45336596177	1.57079631728248	0	13.4	9.6329906749186	0
291.75	185.077256728453	119.70336596177	1.57079631728248	0	13.4	9.64010355187782	0
292	185.077256730831	119.95336596177	1.57079631728248	0	13.4	9.64721020052863	0
292.25	185.07725673321	120.20336596177	1.57079631728248	0	13.4	9.6543106347614	0
292.5	185.077256735588	120.45336596177	1.57079631728248	0	13.4	9.66140486841364	0
292.75	185.077256737966	120.70336596177	1.57079631728248	0	13.4	9.66849291527025	0
293	185.077256740344	120.95336596177	1.57079631728248	0	13.4	9.67557478906386	0
293.25	185.077256742722	121.20336596177	1.57079631728248	0	13.4	9.68265050347509	0
293.5	185.0772567451	121.45336596177	1.57079631728248	0	13.4	9.68972007213279	0
293.75	185.077256747478	121.70336596177	1.57079631728248	0	13.4	9.69678350861435	0
294	185.077256749856	121.95336596177	1.57079631728248	0	13.4	9.70384082644599	0
294.25	185.077256752234	122.20336596177	1.57079631728248	0	13.4	9.71089203910299	0
294.5	185.077256754613	122.45336596177	1.57079631728248	0	13.4	9.71793716000996	0
294.75	185.077256756991	122.70336596177	1.57079631728248	0	13.4	9.72497620254117	0
295	185.077256759369	122.95336596177	1.57079631728248	0	13.4	9.73200918002073	0
295.25	185.077256761747	123.20336596177	1.57079631728248	0	13.4	9.73903610572291	0
295.5	185.077256764125	123.45336596177	1.57079631728248	0	13.4	9.7460569928724	0
295.75	185.077256766503	123.70336596177	1.57079631728248	0	13.4	9.75307185464455	0
296	185.077256768881	123.95336596177	1.57079631728248	0	13.4	9.76008070416563	0
296.25	185.077256771259	124.20336596177	1.57079631728248	0	13.4	9.76708355451311	0
296.5	185.077256773637	124.45336596177	1.57079631728248	0	13.4	9.77408041871588	0
296.75	185.077256776015	124.70336596177	1.57079631728248	0	13.4	9.78107130975455	0
297	185.077256778394	124.95336596177	1.57079631728248	0	13.4	9.78805624056166	0
297.25	185.077256780772	125.20336596177	1.57079631728248	0	13.4	9.79503522402194	0
297.5	185.07725678315	125.45336596177	1.57079631728248	0	13.4	9.80200827297258	0
297.75	185.077256785528	125.70336596177	1.57079631728248	0	13.4	9.80897540020345	0
298	185.077256787906	125.95336596177	1.57079631728248	0	13.4	9.81593661845736	0
298.25	185.077256790284	126.20336596177	1.57079631728248	0	13.4	9.82289194043031	0
298.5	185.077256792662	126.45336596177	1.57079631728248	0	13.4	9.82984137877171	0
298.75	185.07725679504	126.70336596177	1.57079631728248	0	13.4	9.83678494608463	0
299	185.077256797418	126.95336596177	1.57079631728248	0	13.4	9.84372265492607	0
299.25	185.077256799796	127.20336596177	1.57079631728248	0	13.4	9.85065451780713	0
299.5	185.077256802175	127.45336596177	1.57079631728248	0	13.4	9.85758054719331	0
299.75	185.077256804553	127.70336596177	1.57079631728248	0	13.4	9.86450075550471	0
300	185.077256806931	127.95336596177	1.57079631728248	0	13.4	9.87141515511627	0
300.25	185.077256809309	128.20336596177	1.57079631728248	0	13.4	9.87832375835802	0
300.5	185.077256811687	128.45336596177	1.57079631728248	0	13.4	9.88522657751526	0
300.75	185.077256814065	128.70336596177	1.57079631728248	0	13.4	9.89212362482885	0
301	185.077256816443	128.95336596177	1.57079631728248	0	13.4	9.89901491249539	0
301.25	185.077256818821	129.20336596177	1.57079631728248	0	13.4	9.90590045266746	0
301.5	185.077256821199	129.45336596177	1.57079631728248	0	13.4	9.91278025745386	0
301.75	185.077256823577	129.70336596177	1.57079631728248	0	13.4	9.9196543389198	0
302	185.077256825956	129.95336596177	1.57079631728248	0	13.4	9.92652270908715	0
302.25	185.077256828334	130.20336596177	1.57079631728248	0	13.4	9.93338537993464	0
302.5	185.077256830712	130.45336596177	1.57079631728248	0	13.4	9.94024236339808	0
302.75	185.07725683309	130.70336596177	1.57079631728248	0	13.4	9.9470936713706	0
303	185.077256835468	130.95336596177	1.57079631728248	0	13.4	9.95393931570283	0
303.25	185.077256837846	131.20336596177	1.57079631728248	0	13.4	9.96077930820313	0
303.5	185.077256840224	131.45336596177	1.57079631728248	0	13.4	9.9676136606378	0
303.75	185.077256842602	131.70336596177	1.57079631728248	0	13.4	9.9744423847313	0
304	185.07725684498	131.95336596177	1.57079631728248	0	13.4	9.98126549216646	0
304.25	185.077256847358	132.20336596177	1.57079631728248	0	13.4	9.98808299458466	0
304.5	185.077256849737	132.45336596177	1.57079631728248	0	13.4	9.99489490358607	0
304.75	185.077256852115	132.70336596177	1.57079631728248	0	13.4	10.0017012307298	0
305	185.077256854493	132.95336596177	1.57079631728248	0	13.4	10.0085019875343	0
305.25	185.077256856871	133.20336596177	1.57079631728248	0	13.4	10.0152971854772	0
305.5	185.077256859249	133.45336596177	1.57079631728248	0	13.4	10.0220868359958	0
305.75	185.077256861627	133.70336596177	1.57079631728248	0	13.4	10.0288709504872	0
306	185.077256864005	133.95336596177	1.57079631728248	0	13.4	10.0356495403086	0
306.25	185.077256866383	134.20336596177	1.57079631728248	0	13.4	10.0424226167772	0
306.5	185.077256868761	134.45336596177	1.57079631728248	0	13.4	10.0491901911707	0
306.75	185.077256871139	134.70336596177	1.57079631728248	0	13.4	10.0559522747273	0
307	185.077256873518	134.95336596177	1.57079631728248	0	13.4	10.0627088786461	0
307.25	185.077256875896	135.20336596177	1.57079631728248	0	13.4	10.069460014087	0
307.5	185.077256878274	135.45336596177	1.57079631728248	0	13.4	10.0762056921712	0
307.75	185.077256880652	135.70336596177	1.57079631728248	0	13.4	10.0829459239811	0
308	185.07725688303	135.95336596177	1.57079631728248	0	13.4	10.0896807205609	0
308.25	185.077256885408	136.20336596177	1.57079631728248	0	13.4	10.0964100929162	0
308.5	185.077256887786	136.45336596177	1.57079631728248	0	13.4	10.1031340520148	0
308.75	185.077256890164	136.70336596177	1.57079631728248	0	13.4	10.1098526087863	0
309	185.077256892542	136.95336596177	1.57079631728248	0	13.4	10.1165657741228	0
309.25	185.07725689492	137.20336596177	1.57079631728248	0	13.4	10.1232735588789	0
309.5	185.077256897299	137.45336596177	1.57079631728248	0	13.4	10.1299759738716	0
309.75	185.077256899677	137.70336596177	1.57079631728248	0	13.4	10.136673029881	0
